Provinces,category,commodity,year,month,price/unit(KSH)
Nyanza,cereals and tubers,"Potatoes (Irish, white)",2023,6,81.0
Nyanza,cereals and tubers,"Potatoes (Irish, white)",2023,7,82.0
Nyanza,cereals and tubers,Rice (aromatic),2021,3,135.96
Nyanza,cereals and tubers,Rice (aromatic),2021,4,138.88
Nyanza,cereals and tubers,Rice (aromatic),2021,5,144.46
Nyanza,cereals and tubers,Rice (aromatic),2021,6,97.8
Nyanza,cereals and tubers,Rice (aromatic),2021,8,155.6
Nyanza,cereals and tubers,Rice (aromatic),2021,11,150.02
Nyanza,cereals and tubers,Rice (aromatic),2022,1,155.6
Nyanza,cereals and tubers,Rice (aromatic),2022,2,155.6
Nyanza,cereals and tubers,Rice (aromatic),2022,3,155.6
Nyanza,cereals and tubers,Rice (aromatic),2022,4,155.6
Nyanza,cereals and tubers,Rice (aromatic),2022,5,155.6
Nyanza,cereals and tubers,Rice (aromatic),2022,6,111.1
Nyanza,cereals and tubers,Rice (aromatic),2022,7,153.74
Nyanza,cereals and tubers,Rice (aromatic),2022,8,150.0
Nyanza,cereals and tubers,Sorghum,2006,5,15.56
Nyanza,cereals and tubers,Sorghum,2006,7,16.11
Nyanza,cereals and tubers,Sorghum,2006,11,18.56
Nyanza,cereals and tubers,Sorghum,2006,12,15.56
Nyanza,cereals and tubers,Sorghum,2007,1,15.56
Nyanza,cereals and tubers,Sorghum,2007,4,17.59
Nyanza,cereals and tubers,Sorghum,2007,6,15.56
Nyanza,cereals and tubers,Sorghum,2007,8,15.56
Nyanza,cereals and tubers,Sorghum,2007,9,16.85
Nyanza,cereals and tubers,Sorghum,2007,10,16.67
Nyanza,cereals and tubers,Sorghum,2008,3,22.22
Nyanza,cereals and tubers,Sorghum,2008,4,22.04
Nyanza,cereals and tubers,Sorghum,2008,5,24.44
Nyanza,cereals and tubers,Sorghum,2008,6,22.78
Nyanza,cereals and tubers,Sorghum,2008,7,22.54
Nyanza,cereals and tubers,Sorghum,2008,11,27.83
Nyanza,cereals and tubers,Sorghum,2009,2,31.11
Nyanza,cereals and tubers,Sorghum,2009,3,30.0
Nyanza,cereals and tubers,Sorghum,2009,4,27.56
Nyanza,cereals and tubers,Sorghum,2009,5,31.11
Nyanza,cereals and tubers,Sorghum,2009,6,26.16
Nyanza,cereals and tubers,Sorghum,2009,7,17.67
Nyanza,cereals and tubers,Sorghum,2009,8,27.41
Nyanza,cereals and tubers,Sorghum,2009,10,26.67
Nyanza,cereals and tubers,Sorghum,2009,11,24.89
Nyanza,cereals and tubers,Sorghum,2010,1,29.26
Nyanza,cereals and tubers,Sorghum,2010,3,30.0
Nyanza,cereals and tubers,Sorghum,2010,4,28.99
Nyanza,cereals and tubers,Sorghum,2010,6,24.74
Nyanza,cereals and tubers,Sorghum,2010,8,25.63
Nyanza,cereals and tubers,Sorghum,2010,10,24.32
Nyanza,cereals and tubers,Sorghum,2010,11,25.0
Nyanza,cereals and tubers,Sorghum,2010,12,26.51
Nyanza,cereals and tubers,Sorghum,2011,2,27.41
Nyanza,cereals and tubers,Sorghum,2011,3,30.16
Nyanza,cereals and tubers,Sorghum,2011,4,35.56
Nyanza,cereals and tubers,Sorghum,2011,5,39.7
Nyanza,cereals and tubers,Sorghum,2011,8,40.22
Nyanza,cereals and tubers,Sorghum,2011,9,40.0
Nyanza,cereals and tubers,Sorghum,2011,10,40.0
Nyanza,cereals and tubers,Sorghum,2012,1,40.0
Nyanza,cereals and tubers,Sorghum,2012,2,37.78
Nyanza,cereals and tubers,Sorghum,2012,4,40.67
Nyanza,cereals and tubers,Sorghum,2012,6,44.44
Nyanza,cereals and tubers,Sorghum,2012,8,43.26
Nyanza,cereals and tubers,Sorghum,2012,10,35.56
Nyanza,cereals and tubers,Sorghum,2012,11,36.67
Nyanza,cereals and tubers,Sorghum,2012,12,37.78
Nyanza,cereals and tubers,Sorghum,2013,1,40.0
Nyanza,cereals and tubers,Sorghum,2013,2,40.0
Nyanza,cereals and tubers,Sorghum,2013,5,44.47
Nyanza,cereals and tubers,Sorghum,2013,6,40.0
Nyanza,cereals and tubers,Sorghum,2013,7,38.22
Nyanza,cereals and tubers,Sorghum,2013,8,37.78
Nyanza,cereals and tubers,Sorghum,2013,10,40.0
Nyanza,cereals and tubers,Sorghum,2014,2,41.64
Nyanza,cereals and tubers,Sorghum,2014,3,40.0
Nyanza,cereals and tubers,Sorghum,2014,4,40.0
Nyanza,cereals and tubers,Sorghum,2014,8,36.81
Nyanza,cereals and tubers,Sorghum,2014,10,37.78
Nyanza,cereals and tubers,Sorghum,2014,12,37.78
Nyanza,cereals and tubers,Sorghum,2015,2,39.17
Nyanza,cereals and tubers,Sorghum,2015,3,40.0
Nyanza,cereals and tubers,Sorghum,2015,4,40.0
Nyanza,cereals and tubers,Sorghum,2015,5,40.0
Nyanza,cereals and tubers,Sorghum,2015,7,39.63
Nyanza,cereals and tubers,Sorghum,2015,8,36.67
Nyanza,cereals and tubers,Sorghum,2015,9,34.61
Nyanza,cereals and tubers,Sorghum,2015,10,36.78
Nyanza,cereals and tubers,Sorghum,2015,11,37.78
Nyanza,cereals and tubers,Sorghum,2015,12,35.56
Nyanza,cereals and tubers,Sorghum,2016,1,35.56
Nyanza,cereals and tubers,Sorghum,2016,2,34.17
Nyanza,cereals and tubers,Sorghum,2016,3,35.56
Nyanza,cereals and tubers,Sorghum,2016,5,35.56
Nyanza,cereals and tubers,Sorghum,2016,6,35.56
Nyanza,cereals and tubers,Sorghum,2016,8,35.56
Nyanza,cereals and tubers,Sorghum,2016,11,40.0
Nyanza,cereals and tubers,Sorghum,2016,12,40.0
Nyanza,cereals and tubers,Sorghum,2017,1,43.56
Nyanza,cereals and tubers,Sorghum,2017,2,48.44
Nyanza,cereals and tubers,Sorghum,2017,4,56.67
Nyanza,cereals and tubers,Sorghum,2017,5,57.78
Nyanza,cereals and tubers,Sorghum,2017,6,57.78
Nyanza,cereals and tubers,Sorghum,2017,7,56.67
Nyanza,cereals and tubers,Sorghum,2017,8,53.33
Nyanza,cereals and tubers,Sorghum,2017,9,55.47
Nyanza,cereals and tubers,Sorghum,2018,3,46.33
Nyanza,cereals and tubers,Sorghum,2018,6,45.56
Nyanza,cereals and tubers,Sorghum,2018,7,37.33
Nyanza,cereals and tubers,Sorghum,2018,8,35.56
Nyanza,cereals and tubers,Sorghum,2018,10,38.89
Nyanza,cereals and tubers,Sorghum,2018,11,33.67
Nyanza,cereals and tubers,Sorghum,2019,2,33.33
Nyanza,cereals and tubers,Sorghum,2019,3,34.67
Nyanza,cereals and tubers,Sorghum,2019,4,38.06
Nyanza,cereals and tubers,Sorghum,2019,5,44.44
Nyanza,cereals and tubers,Sorghum,2019,6,44.44
Nyanza,cereals and tubers,Sorghum,2019,7,44.44
Nyanza,cereals and tubers,Sorghum,2019,9,44.44
Nyanza,cereals and tubers,Sorghum (white),2021,4,41.47
Nyanza,cereals and tubers,Sorghum (white),2021,6,51.52
Nyanza,cereals and tubers,Sorghum (white),2021,7,47.37
Nyanza,pulses and nuts,Beans,2006,1,39.61
Nyanza,pulses and nuts,Beans,2006,2,42.79
Nyanza,pulses and nuts,Beans,2006,3,54.52
Nyanza,pulses and nuts,Beans,2006,7,34.77
Nyanza,pulses and nuts,Beans,2006,12,34.71
Nyanza,pulses and nuts,Beans,2007,1,38.2
Nyanza,pulses and nuts,Beans,2007,2,34.48
Nyanza,pulses and nuts,Beans,2007,3,38.56
Nyanza,pulses and nuts,Beans,2007,6,35.1
Nyanza,pulses and nuts,Beans,2007,10,46.06
Nyanza,pulses and nuts,Beans,2007,11,43.95
Nyanza,pulses and nuts,Beans,2007,12,43.89
Nyanza,pulses and nuts,Beans,2008,4,65.69
Nyanza,pulses and nuts,Beans,2008,5,61.98
Nyanza,pulses and nuts,Beans,2008,6,51.99
Nyanza,pulses and nuts,Beans,2008,7,48.14
Nyanza,pulses and nuts,Beans,2008,8,51.77
Nyanza,pulses and nuts,Beans,2008,9,51.19
Nyanza,pulses and nuts,Beans,2008,10,50.38
Nyanza,pulses and nuts,Beans,2008,11,53.4
Nyanza,pulses and nuts,Beans,2009,1,67.51
Nyanza,pulses and nuts,Beans,2009,3,67.84
Nyanza,pulses and nuts,Beans,2009,4,63.29
Nyanza,pulses and nuts,Beans,2009,6,43.15
Nyanza,pulses and nuts,Beans,2009,8,44.09
Nyanza,pulses and nuts,Beans,2009,9,61.57
Nyanza,pulses and nuts,Beans,2009,11,60.38
Nyanza,pulses and nuts,Beans,2009,12,56.01
Nyanza,pulses and nuts,Beans,2010,3,49.21
Nyanza,pulses and nuts,Beans,2010,6,46.68
Nyanza,pulses and nuts,Beans,2010,7,41.15
Nyanza,pulses and nuts,Beans,2010,11,56.05
Nyanza,pulses and nuts,Beans,2010,12,56.01
Nyanza,pulses and nuts,Beans,2011,1,62.55
Nyanza,pulses and nuts,Beans,2011,2,59.13
Nyanza,pulses and nuts,Beans,2011,4,71.3
Nyanza,pulses and nuts,Beans,2011,5,83.56
Nyanza,pulses and nuts,Beans,2011,6,72.03
Nyanza,pulses and nuts,Beans,2011,8,79.05
Nyanza,pulses and nuts,Beans,2011,9,78.69
Nyanza,pulses and nuts,Beans,2011,10,75.04
Nyanza,pulses and nuts,Beans,2012,2,74.19
Nyanza,pulses and nuts,Beans,2012,3,73.92
Nyanza,pulses and nuts,Beans,2012,4,69.24
Nyanza,pulses and nuts,Beans,2012,6,73.53
Nyanza,pulses and nuts,Beans,2012,7,60.14
Nyanza,pulses and nuts,Beans,2012,8,54.41
Nyanza,pulses and nuts,Beans,2012,9,49.6
Nyanza,pulses and nuts,Beans,2012,10,52.66
Nyanza,pulses and nuts,Beans,2012,11,53.24
Nyanza,pulses and nuts,Beans,2013,1,77.8
Nyanza,pulses and nuts,Beans,2013,2,74.93
Nyanza,pulses and nuts,Beans,2013,3,77.16
Nyanza,pulses and nuts,Beans,2013,5,80.52
Nyanza,pulses and nuts,Beans,2013,7,80.36
Nyanza,pulses and nuts,Beans,2013,8,80.07
Nyanza,pulses and nuts,Beans,2013,9,82.64
Nyanza,pulses and nuts,Beans,2013,10,84.95
Nyanza,pulses and nuts,Beans,2013,11,85.47
Nyanza,pulses and nuts,Beans,2013,12,85.14
Nyanza,pulses and nuts,Beans,2014,2,85.14
Nyanza,pulses and nuts,Beans,2014,3,84.76
Nyanza,pulses and nuts,Beans,2014,4,85.2
Nyanza,pulses and nuts,Beans,2014,5,84.88
Nyanza,pulses and nuts,Beans,2014,6,87.88
Nyanza,pulses and nuts,Beans,2014,7,90.09
Nyanza,pulses and nuts,Beans,2014,8,90.08
Nyanza,pulses and nuts,Beans,2014,10,84.29
Nyanza,pulses and nuts,Beans,2014,11,75.97
Nyanza,pulses and nuts,Beans,2015,1,75.31
Nyanza,pulses and nuts,Beans,2015,2,75.58
Nyanza,pulses and nuts,Beans,2015,3,75.81
Nyanza,pulses and nuts,Beans,2015,6,78.33
Nyanza,pulses and nuts,Beans,2015,7,62.82
Nyanza,pulses and nuts,Beans,2015,9,59.78
Nyanza,pulses and nuts,Beans,2015,11,71.58
Nyanza,pulses and nuts,Beans,2015,12,71.04
Nyanza,pulses and nuts,Beans,2016,2,70.22
Nyanza,pulses and nuts,Beans,2016,3,69.91
Nyanza,pulses and nuts,Beans,2016,5,70.58
Nyanza,pulses and nuts,Beans,2016,6,65.29
Nyanza,pulses and nuts,Beans,2016,7,64.97
Nyanza,pulses and nuts,Beans,2016,8,64.91
Nyanza,pulses and nuts,Beans,2016,9,69.31
Nyanza,pulses and nuts,Beans,2016,11,62.06
Nyanza,pulses and nuts,Beans,2016,12,62.1
Nyanza,pulses and nuts,Beans,2017,1,72.8
Nyanza,pulses and nuts,Beans,2017,2,75.53
Nyanza,pulses and nuts,Beans,2017,6,74.17
Nyanza,pulses and nuts,Beans,2017,7,72.7
Nyanza,pulses and nuts,Beans,2017,11,70.23
Nyanza,pulses and nuts,Beans,2018,2,65.34
Nyanza,pulses and nuts,Beans,2018,4,67.62
Nyanza,pulses and nuts,Beans,2018,6,58.0
Nyanza,pulses and nuts,Beans,2018,8,59.91
Nyanza,pulses and nuts,Beans,2018,9,60.06
Nyanza,pulses and nuts,Beans,2018,11,62.46
Nyanza,pulses and nuts,Beans,2018,12,62.38
Nyanza,pulses and nuts,Beans,2019,1,63.32
Nyanza,pulses and nuts,Beans,2019,2,60.01
Nyanza,pulses and nuts,Beans,2019,3,59.98
Nyanza,pulses and nuts,Beans,2019,4,65.81
Nyanza,pulses and nuts,Beans,2019,6,70.12
Nyanza,pulses and nuts,Beans (dolichos),2022,1,134.68
Nyanza,pulses and nuts,Beans (dolichos),2022,2,133.3
Nyanza,pulses and nuts,Beans (dolichos),2022,4,133.3
Nyanza,pulses and nuts,Beans (dolichos),2022,6,133.3
Nyanza,pulses and nuts,Beans (dolichos),2022,8,130.64
Nyanza,pulses and nuts,Beans (dolichos),2022,9,132.2
Nyanza,pulses and nuts,Beans (dolichos),2022,10,124.4
Nyanza,pulses and nuts,Beans (dry),2006,1,44.44
Nyanza,pulses and nuts,Beans (dry),2006,2,44.44
Nyanza,pulses and nuts,Beans (dry),2006,4,51.56
Nyanza,pulses and nuts,Beans (dry),2006,5,50.48
Nyanza,pulses and nuts,Beans (dry),2006,6,37.11
Nyanza,pulses and nuts,Beans (dry),2006,9,31.23
Nyanza,pulses and nuts,Beans (dry),2007,2,35.22
Nyanza,pulses and nuts,Beans (dry),2007,3,39.22
Nyanza,pulses and nuts,Beans (dry),2007,7,41.48
Nyanza,pulses and nuts,Beans (dry),2007,8,44.44
Nyanza,pulses and nuts,Beans (dry),2007,10,37.41
Nyanza,pulses and nuts,Beans (dry),2007,11,44.44
Nyanza,pulses and nuts,Beans (dry),2008,2,83.33
Nyanza,pulses and nuts,Beans (dry),2008,3,83.33
Nyanza,pulses and nuts,Beans (dry),2008,6,53.33
Nyanza,pulses and nuts,Beans (dry),2008,8,53.33
Nyanza,pulses and nuts,Beans (dry),2008,10,53.33
Nyanza,pulses and nuts,Beans (dry),2008,11,58.44
Nyanza,pulses and nuts,Beans (dry),2008,12,69.11
Nyanza,pulses and nuts,Beans (dry),2009,1,70.83
Nyanza,pulses and nuts,Beans (dry),2009,2,70.89
Nyanza,pulses and nuts,Beans (dry),2009,3,69.33
Nyanza,pulses and nuts,Beans (dry),2009,4,65.33
Nyanza,pulses and nuts,Beans (dry),2009,5,59.76
Nyanza,pulses and nuts,Beans (dry),2009,6,48.61
Nyanza,pulses and nuts,Beans (dry),2009,8,48.89
Nyanza,pulses and nuts,Beans (dry),2009,9,60.74
Nyanza,pulses and nuts,Beans (dry),2009,10,61.67
Nyanza,pulses and nuts,Beans (dry),2009,12,57.73
Nyanza,pulses and nuts,Beans (dry),2010,1,51.2
Nyanza,pulses and nuts,Beans (dry),2010,2,50.0
Nyanza,pulses and nuts,Beans (dry),2010,3,50.67
Nyanza,pulses and nuts,Beans (dry),2010,7,42.44
Nyanza,pulses and nuts,Beans (dry),2010,9,64.0
Nyanza,pulses and nuts,Beans (dry),2010,10,57.78
Nyanza,pulses and nuts,Beans (dry),2010,12,57.29
Nyanza,pulses and nuts,Beans (dry),2011,2,58.67
Nyanza,pulses and nuts,Beans (dry),2011,3,65.33
Nyanza,pulses and nuts,Beans (dry),2011,4,70.0
Nyanza,pulses and nuts,Beans (dry),2011,5,87.63
Nyanza,pulses and nuts,Beans (dry),2011,7,78.0
Nyanza,pulses and nuts,Beans (dry),2011,9,76.09
Nyanza,pulses and nuts,Beans (dry),2011,10,80.0
Nyanza,pulses and nuts,Beans (dry),2011,12,72.0
Nyanza,pulses and nuts,Beans (dry),2012,1,72.22
Nyanza,pulses and nuts,Beans (dry),2012,3,75.56
Nyanza,pulses and nuts,Beans (dry),2012,6,80.33
Nyanza,pulses and nuts,Beans (dry),2012,7,74.94
Nyanza,pulses and nuts,Beans (dry),2012,8,71.33
Nyanza,pulses and nuts,Beans (dry),2012,11,66.67
Nyanza,pulses and nuts,Beans (dry),2012,12,66.67
Nyanza,pulses and nuts,Beans (dry),2013,2,66.78
Nyanza,pulses and nuts,Beans (dry),2013,3,75.2
Nyanza,pulses and nuts,Beans (dry),2013,5,79.6
Nyanza,pulses and nuts,Beans (dry),2013,9,78.22
Nyanza,pulses and nuts,Beans (dry),2014,2,80.0
Nyanza,pulses and nuts,Beans (dry),2014,3,85.11
Nyanza,pulses and nuts,Beans (dry),2014,4,88.89
Nyanza,pulses and nuts,Beans (dry),2014,5,86.99
Nyanza,pulses and nuts,Beans (dry),2014,7,79.87
Nyanza,pulses and nuts,Beans (dry),2014,10,75.34
Nyanza,pulses and nuts,Beans (dry),2014,11,75.56
Nyanza,pulses and nuts,Beans (dry),2014,12,75.56
Nyanza,pulses and nuts,Beans (dry),2015,1,76.27
Nyanza,pulses and nuts,Beans (dry),2015,2,71.61
Nyanza,pulses and nuts,Beans (dry),2015,3,80.0
Nyanza,pulses and nuts,Beans (dry),2015,5,86.04
Nyanza,pulses and nuts,Beans (dry),2015,6,87.78
Nyanza,pulses and nuts,Beans (dry),2015,8,75.56
Nyanza,pulses and nuts,Beans (dry),2015,9,71.25
Nyanza,pulses and nuts,Beans (dry),2015,10,71.79
Nyanza,pulses and nuts,Beans (dry),2015,11,75.56
Nyanza,pulses and nuts,Beans (dry),2015,12,75.56
Nyanza,pulses and nuts,Beans (dry),2016,1,75.56
Nyanza,pulses and nuts,Beans (dry),2016,2,76.22
Nyanza,pulses and nuts,Beans (dry),2016,5,88.89
Nyanza,pulses and nuts,Beans (dry),2016,7,82.22
Nyanza,pulses and nuts,Beans (dry),2016,9,80.0
Nyanza,pulses and nuts,Beans (dry),2016,10,80.0
Nyanza,pulses and nuts,Beans (dry),2016,11,65.92
Nyanza,pulses and nuts,Beans (dry),2017,1,88.0
Nyanza,pulses and nuts,Beans (dry),2017,2,94.11
Nyanza,pulses and nuts,Beans (dry),2017,3,106.84
Nyanza,pulses and nuts,Beans (dry),2017,4,111.11
Nyanza,pulses and nuts,Beans (dry),2017,6,97.42
Nyanza,pulses and nuts,Beans (dry),2017,7,80.0
Nyanza,pulses and nuts,Beans (dry),2017,9,83.56
Nyanza,pulses and nuts,Beans (dry),2017,10,88.89
Nyanza,pulses and nuts,Beans (dry),2018,1,84.44
Nyanza,pulses and nuts,Beans (dry),2018,2,84.44
Nyanza,pulses and nuts,Beans (dry),2018,5,89.33
Nyanza,pulses and nuts,Beans (dry),2018,7,71.22
Nyanza,pulses and nuts,Beans (dry),2018,9,65.83
Nyanza,pulses and nuts,Beans (dry),2018,12,80.0
Nyanza,pulses and nuts,Beans (dry),2019,2,88.89
Nyanza,pulses and nuts,Beans (dry),2019,3,88.89
Nyanza,pulses and nuts,Beans (dry),2019,4,93.33
Nyanza,pulses and nuts,Beans (dry),2019,6,103.56
Nyanza,pulses and nuts,Beans (dry),2019,7,108.44
Nyanza,pulses and nuts,Beans (dry),2019,9,102.22
Nyanza,pulses and nuts,Beans (dry),2019,10,102.22
Nyanza,pulses and nuts,Beans (rosecoco),2021,4,111.1
Nyanza,pulses and nuts,Beans (rosecoco),2021,7,124.4
Nyanza,pulses and nuts,Beans (rosecoco),2021,12,120.26
Nyanza,pulses and nuts,Beans (rosecoco),2022,2,119.14
Nyanza,pulses and nuts,Beans (rosecoco),2022,4,117.75
Nyanza,pulses and nuts,Beans (rosecoco),2022,7,131.08
Nyanza,pulses and nuts,Beans (yellow),2021,4,100.0
Nyanza,pulses and nuts,Beans (yellow),2021,5,126.08
Nyanza,pulses and nuts,Beans (yellow),2021,6,133.3
Nyanza,pulses and nuts,Beans (yellow),2021,7,127.37
Nyanza,pulses and nuts,Beans (yellow),2021,11,124.4
Nyanza,pulses and nuts,Beans (yellow),2021,12,124.4
Nyanza,pulses and nuts,Beans (yellow),2022,1,124.4
Nyanza,pulses and nuts,Beans (yellow),2022,3,124.4
Nyanza,pulses and nuts,Beans (yellow),2022,4,124.4
Nyanza,pulses and nuts,Beans (yellow),2022,6,122.2
Nyanza,pulses and nuts,Beans (yellow),2022,7,123.3
Nyanza,pulses and nuts,Beans (yellow),2022,8,124.42
Nyanza,pulses and nuts,Beans (yellow),2022,11,155.56
Nyanza,pulses and nuts,Cowpeas,2021,5,111.1
Nyanza,pulses and nuts,Cowpeas,2021,6,100.46
Nyanza,pulses and nuts,Cowpeas,2021,7,121.47
Nyanza,pulses and nuts,Cowpeas,2021,11,133.3
Nyanza,pulses and nuts,Cowpeas,2021,12,133.3
Nyanza,pulses and nuts,Cowpeas,2022,2,133.3
Nyanza,pulses and nuts,Cowpeas,2022,3,133.3
Nyanza,pulses and nuts,Cowpeas,2022,4,133.3
Nyanza,pulses and nuts,Cowpeas,2022,5,133.3
Nyanza,pulses and nuts,Cowpeas,2022,7,131.08
Nyanza,pulses and nuts,Cowpeas,2022,8,131.98
Nyanza,pulses and nuts,Cowpeas,2022,9,130.0
Nyanza,pulses and nuts,Cowpeas,2022,11,125.99
Nyanza,vegetables and fruits,Cabbage,2021,3,40.0
Nyanza,vegetables and fruits,Cabbage,2021,4,45.0
Nyanza,vegetables and fruits,Cabbage,2023,6,50.0
Nyanza,vegetables and fruits,Kale,2021,3,27.96
Nyanza,vegetables and fruits,Kale,2021,4,26.48
Nyanza,vegetables and fruits,Kale,2021,6,27.68
Nyanza,vegetables and fruits,Kale,2021,8,37.26
Nyanza,vegetables and fruits,Kale,2021,11,30.82
Nyanza,vegetables and fruits,Kale,2022,2,32.22
Nyanza,vegetables and fruits,Kale,2022,3,31.82
Nyanza,vegetables and fruits,Kale,2022,4,32.7
Nyanza,vegetables and fruits,Kale,2022,5,28.9
Nyanza,vegetables and fruits,Kale,2022,6,30.0
Nyanza,vegetables and fruits,Kale,2022,8,28.3
Nyanza,vegetables and fruits,Kale,2022,9,29.45
Nyanza,vegetables and fruits,Kale,2022,10,27.25
Nyanza,vegetables and fruits,Kale,2022,11,23.46
Nyanza,vegetables and fruits,Kale,2023,1,20.8
Nyanza,vegetables and fruits,Kale,2023,2,74.83
Nyanza,vegetables and fruits,Kale,2023,3,77.06
Nyanza,vegetables and fruits,Kale,2023,4,22.5
Nyanza,vegetables and fruits,Kale,2023,5,30.0
Nyanza,vegetables and fruits,Kale,2023,6,24.66
Nyanza,vegetables and fruits,Kale,2023,7,22.5
Nyanza,vegetables and fruits,Onions (dry),2021,3,78.85
Nyanza,vegetables and fruits,Onions (dry),2021,5,92.31
Nyanza,vegetables and fruits,Onions (dry),2021,6,78.85
Nyanza,vegetables and fruits,Onions (dry),2021,7,69.23
Nyanza,vegetables and fruits,Onions (dry),2021,8,61.54
Nyanza,vegetables and fruits,Onions (dry),2022,1,92.31
Nyanza,vegetables and fruits,Onions (dry),2022,2,78.82
Nyanza,vegetables and fruits,Onions (dry),2022,3,76.9
Nyanza,vegetables and fruits,Onions (dry),2022,4,100.0
Nyanza,vegetables and fruits,Onions (dry),2022,5,92.3
Nyanza,vegetables and fruits,Onions (dry),2022,7,92.31
Nyanza,vegetables and fruits,Onions (dry),2023,6,80.0
Nyanza,vegetables and fruits,Tomatoes,2021,5,106.67
Nyanza,vegetables and fruits,Tomatoes,2021,8,111.16
Nyanza,vegetables and fruits,Tomatoes,2021,11,89.28
Nyanza,vegetables and fruits,Tomatoes,2021,12,85.72
Nyanza,vegetables and fruits,Tomatoes,2022,3,87.5
Nyanza,vegetables and fruits,Tomatoes,2022,4,92.91
Nyanza,vegetables and fruits,Tomatoes,2022,5,87.5
Nyanza,vegetables and fruits,Tomatoes,2022,6,92.91
Nyanza,vegetables and fruits,Tomatoes,2022,7,93.95
Nyanza,vegetables and fruits,Tomatoes,2022,8,86.56
Nyanza,vegetables and fruits,Tomatoes,2022,11,61.16
Nyanza,vegetables and fruits,Tomatoes,2022,12,69.06
Nyanza,vegetables and fruits,Tomatoes,2023,1,91.8
Nyanza,vegetables and fruits,Tomatoes,2023,2,114.25
Nyanza,vegetables and fruits,Tomatoes,2023,3,113.55
Nyanza,vegetables and fruits,Tomatoes,2023,4,108.18
Nyanza,vegetables and fruits,Tomatoes,2023,5,73.83
Nyanza,vegetables and fruits,Tomatoes,2023,7,105.7
Rift Valley,cereals and tubers,Maize,2006,1,12.96
Rift Valley,cereals and tubers,Maize,2006,2,13.12
Rift Valley,cereals and tubers,Maize,2006,3,13.31
Rift Valley,cereals and tubers,Maize,2006,4,14.19
Rift Valley,cereals and tubers,Maize,2006,5,15.58
Rift Valley,cereals and tubers,Maize,2006,6,17.03
Rift Valley,cereals and tubers,Maize,2006,7,16.56
Rift Valley,cereals and tubers,Maize,2006,8,17.08
Rift Valley,cereals and tubers,Maize,2006,9,12.53
